bjd,relative_flux,flux_err,quality_flag
55014.43750000,1.0065962725,0.0006621553,0
55014.45833333,1.0064851972,0.0006417715,0
55014.47916667,1.0062642505,0.0006446087,0
55014.50000000,1.0061279392,0.0006001624,0
55014.52083333,1.0053554384,0.0006359761,0
55014.54166667,1.0060935666,0.0006775750,0
55014.56250000,1.0062326519,0.0007169033,0
55014.58333333,1.0067208823,0.0007016473,0
55014.60416667,1.0078118004,0.0006028314,0
55014.62500000,1.0062046214,0.0007078273,0
55014.64583333,1.0059408243,0.0006939838,0
55014.66666667,1.0061646253,0.0006936451,0
55014.68750000,1.0167737980,0.0006549595,2
55014.70833333,1.0070537215,0.0006477606,0
55014.72916667,1.0071388709,0.0006363499,0
55014.75000000,1.0071792355,0.0006078834,0
55014.77083333,1.0072824798,0.0006273882,0
55014.79166667,1.0064946215,0.0006295924,0
55014.81250000,1.0080145537,0.0006580892,1
55014.83333333,1.0064092138,0.0006896933,0
55014.85416667,1.0067134075,0.0006568572,0
55014.87500000,1.0074128853,0.0006069413,0
55014.89583333,1.0070132011,0.0007149348,0
55014.91666667,1.0049890618,0.0007131269,1
55014.93750000,1.0065667269,0.0006942227,0
55014.95833333,1.0071551466,0.0007189593,0
55014.97916667,1.0161894827,0.0006653379,0
55015.00000000,1.0070082654,0.0007155322,0
55015.02083333,1.0066717780,0.0006090726,0
55015.04166667,1.0071562437,0.0006438817,0
55015.06250000,1.0059166242,0.0006270458,0
55015.08333333,1.0069247654,0.0006235000,0
55015.10416667,1.0063524037,0.0006168964,0
55015.12500000,1.0073924055,0.0006746896,0
55015.14583333,1.0080774889,0.0006937586,0
55015.16666667,1.0071150557,0.0006693958,0
55015.18750000,1.0063196897,0.0006176355,0
55015.20833333,1.0075760211,0.0006973349,0
55015.22916667,1.0062973129,0.0006763146,0
55015.25000000,1.0052309246,0.0006465799,0
55015.27083333,1.0057172844,0.0006808956,0
55015.29166667,1.0061481473,0.0006311886,0
55015.31250000,1.0061179592,0.0006414231,0
55015.33333333,1.0047074381,0.0007100983,0
55015.35416667,1.0047282029,0.0006348605,0
55015.37500000,1.0051121286,0.0006563986,0
55015.39583333,1.0056255998,0.0007068169,0
55015.41666667,1.0056112175,0.0006849266,0
55015.43750000,1.0051510467,0.0006074644,0
55015.45833333,1.0044559066,0.0006176764,0
55015.47916667,1.0059196735,0.0006009410,0
55015.50000000,1.0040546403,0.0006757106,0
55015.52083333,1.0055323419,0.0006537208,0
55015.54166667,1.0050370325,0.0006161130,0
55015.56250000,1.0053971592,0.0007149521,0
55015.58333333,1.0040860803,0.0006635592,0
55015.60416667,1.0041898849,0.0006290272,0
55015.62500000,1.0042141758,0.0006600724,0
55015.64583333,1.0037511454,0.0006815544,0
55015.66666667,1.0041109848,0.0006091487,0
55015.68750000,1.0048713218,0.0006329645,0
55015.70833333,1.0028664652,0.0006968359,0
55015.72916667,1.0032383561,0.0006551598,0
55015.75000000,1.0030586818,0.0006655893,0
55015.77083333,1.0034070169,0.0006519379,0
55015.79166667,1.0032877273,0.0006052680,0
55015.81250000,1.0037508249,0.0006198900,0
55015.83333333,1.0031977245,0.0006534650,0
55015.85416667,1.0032700876,0.0006251023,0
55015.87500000,1.0032288895,0.0006059975,0
55015.89583333,1.0030679546,0.0007012380,0
55015.91666667,1.0033110101,0.0007177431,0
55015.93750000,1.0026335678,0.0006951771,0
55015.95833333,1.0037896791,0.0007024542,0
55015.97916667,1.0041488449,0.0006290373,0
55016.00000000,1.0029745492,0.0007152752,0
55016.02083333,1.0025334653,0.0006236311,0
55016.04166667,1.0002561004,0.0007141716,0
55016.06250000,0.9989454795,0.0007193783,0
55016.08333333,0.9997913374,0.0006854067,0
55016.10416667,0.9990762885,0.0007177372,0
55016.12500000,0.9998783445,0.0006683448,0
55016.14583333,1.0015234289,0.0006311450,0
55016.16666667,1.0016993378,0.0006524395,0
55016.18750000,1.0006133972,0.0006712273,0
55016.20833333,1.0011045669,0.0006087698,0
55016.22916667,1.0020104099,0.0006746812,0
55016.25000000,1.0011028725,0.0007177413,0
55016.27083333,1.0023478389,0.0006228129,0
55016.29166667,1.0009844118,0.0006951114,0
55016.31250000,1.0019343014,0.0007089479,0
55016.33333333,1.0010383789,0.0007132442,0
55016.35416667,1.0018295849,0.0007152163,0
55016.37500000,1.0005123465,0.0006625752,0
55016.39583333,1.0011827839,0.0007172769,0
55016.41666667,1.0009049565,0.0006908772,1
55016.43750000,1.0020215022,0.0006194006,0
55016.45833333,1.0017661041,0.0006572280,0
55016.47916667,1.0006073037,0.0006861997,0
55016.50000000,1.0013188097,0.0006296808,0
55016.52083333,1.0009203832,0.0006768738,0
55016.54166667,1.0020883411,0.0006799921,0
55016.56250000,1.0022314544,0.0006195240,0
55016.58333333,1.0004848927,0.0006678102,0
55016.60416667,1.0020263763,0.0006925952,0
55016.62500000,1.0009188051,0.0006598675,0
55016.64583333,1.0013201631,0.0006014524,0
55016.66666667,1.0015036582,0.0006010846,0
55016.68750000,0.9877130053,0.0006428435,2
55016.70833333,1.0007990280,0.0007111433,0
55016.72916667,1.0020529535,0.0006274412,0
55016.75000000,1.0007544653,0.0006761236,0
55016.77083333,1.0007873464,0.0006266491,0
55016.79166667,1.0016018213,0.0006386004,0
55016.81250000,1.0016182337,0.0007017651,0
55016.83333333,0.9996754580,0.0006874634,0
55016.85416667,1.0023512274,0.0006114479,0
55016.87500000,1.0002681172,0.0006514442,0
55016.89583333,1.0015925864,0.0006035004,0
55016.91666667,1.0025722386,0.0006577068,0
55016.93750000,1.0032177185,0.0006794921,0
55016.95833333,1.0015100546,0.0006142203,0
55016.97916667,1.0008387380,0.0006346662,0
55017.00000000,1.0025977109,0.0006477404,0
55017.02083333,1.0023881404,0.0007103437,0
55017.04166667,1.0014317074,0.0007191906,0
55017.06250000,1.0014181935,0.0006053894,0
55017.08333333,1.0013001110,0.0006913210,0
55017.10416667,1.0015763525,0.0006446069,0
55017.12500000,1.0020025062,0.0006470950,0
55017.14583333,1.0014035138,0.0006905118,0
55017.16666667,1.0014751852,0.0007102112,0
55017.18750000,1.0022347924,0.0007141114,0
55017.20833333,1.0007704369,0.0006692547,0
55017.22916667,1.0015026118,0.0006428545,0
55017.25000000,1.0005579037,0.0006945059,0
55017.27083333,1.0017633851,0.0006301202,0
55017.29166667,1.0003688343,0.0006676889,0
55017.31250000,1.0022000263,0.0006430294,0
55017.33333333,1.0075122753,0.0006787957,2
55017.35416667,1.0004261822,0.0006288479,0
55017.37500000,1.0012631969,0.0006229912,1
55017.39583333,1.0026484616,0.0007101887,0
55017.41666667,1.0018067191,0.0006122164,0
55017.43750000,1.0000336888,0.0006607149,0
55017.45833333,1.0003890944,0.0006265023,0
55017.47916667,1.0009123303,0.0006046716,0
55017.50000000,1.0024193056,0.0006043223,0
55017.52083333,1.0003926116,0.0006210266,0
55017.54166667,1.0002234401,0.0007040124,0
55017.56250000,1.0017439999,0.0006338974,0
55017.58333333,1.0008057717,0.0007140551,0
55017.60416667,1.0012565498,0.0006697947,0
55017.62500000,0.9999553681,0.0006523937,0
55017.64583333,1.0002339363,0.0006696107,0
55017.66666667,1.0010390241,0.0006620038,0
55017.68750000,0.9999278841,0.0006910532,0
55017.70833333,1.0005936463,0.0006338995,0
55017.72916667,0.9999781834,0.0006423660,0
55017.75000000,0.9988357332,0.0007072913,0
55017.77083333,0.9993950854,0.0007135748,0
55017.79166667,0.9999304703,0.0007071070,0
55017.81250000,0.9994958902,0.0006503338,0
55017.83333333,0.9988509777,0.0006936439,0
55017.85416667,0.9974485503,0.0006571603,0
55017.87500000,0.9973142930,0.0006597048,0
55017.89583333,0.9973123996,0.0006245616,0
55017.91666667,0.9977558626,0.0006709356,0
55017.93750000,0.9976557937,0.0006223363,0
55017.95833333,0.9904788074,0.0006397878,2
55017.97916667,0.9981792366,0.0007026036,0
55018.00000000,0.9964497390,0.0006248491,0
55018.02083333,0.9961798647,0.0006085390,0
55018.04166667,0.9968382203,0.0006082809,0
55018.06250000,0.9972458754,0.0007128941,0
55018.08333333,0.9976731776,0.0006608305,0
55018.10416667,0.9964540105,0.0006491294,0
55018.12500000,0.9969352724,0.0006973054,0
55018.14583333,0.9947401055,0.0007002991,0
55018.16666667,0.9967238717,0.0006398629,0
55018.18750000,0.9938212016,0.0006832342,0
55018.20833333,0.9944935819,0.0006925347,0
55018.22916667,0.9949711171,0.0006785581,0
55018.25000000,0.9933455454,0.0006181914,0
55018.27083333,0.9934307547,0.0007051060,0
55018.29166667,0.9931088540,0.0006646913,0
55018.31250000,0.9933802720,0.0006338967,0
55018.33333333,0.9942490467,0.0006510274,0
55018.35416667,0.9930810897,0.0006045085,0
55018.37500000,0.9925344139,0.0006153440,0
55018.39583333,0.9905736645,0.0006918656,0
55018.41666667,0.9926009458,0.0006000014,0
55018.43750000,0.9925882057,0.0006499879,0
55018.45833333,0.9907044241,0.0006627012,0
55018.47916667,0.9915496020,0.0006065561,0
55018.50000000,0.9914909935,0.0007167694,0
55018.52083333,0.9917236038,0.0006271350,0
55018.54166667,0.9904273152,0.0006365038,0
55018.56250000,0.9901057575,0.0006364731,0
55018.58333333,0.9901553029,0.0006276500,0
55018.60416667,0.9909966386,0.0006001769,0
55018.62500000,0.9907326883,0.0006875214,0
55018.64583333,0.9897946981,0.0007160215,0
55018.66666667,0.9902502750,0.0006269152,0
55018.68750000,0.9878086080,0.0006795657,1
55018.70833333,0.9897777569,0.0006890276,0
55018.72916667,0.9882681011,0.0007018110,0
55018.75000000,0.9900313596,0.0006507155,0
55018.77083333,0.9880401459,0.0006363517,0
55018.79166667,0.9880161577,0.0006390354,0
55018.81250000,0.9887985267,0.0006855146,0
55018.83333333,0.9887332293,0.0006980135,0
55018.85416667,0.9878647141,0.0006217937,0
55018.87500000,0.9882595088,0.0006445129,0
55018.89583333,0.9882580302,0.0007082328,0
55018.91666667,0.9880775423,0.0006968032,0
55018.93750000,0.9874190984,0.0007181830,0
55018.95833333,0.9879743090,0.0006905098,0
55018.97916667,0.9884614213,0.0006471834,0
55019.00000000,0.9866650194,0.0006708765,0
55019.02083333,0.9868627288,0.0006793217,0
55019.04166667,0.9874066807,0.0006094147,0
55019.06250000,0.9866545633,0.0006653396,0
55019.08333333,0.9860996882,0.0006851185,0
55019.10416667,0.9880017577,0.0006200786,0
55019.12500000,0.9857774429,0.0006936758,0
55019.14583333,0.9870643742,0.0006700527,0
55019.16666667,0.9878975524,0.0007142666,0
55019.18750000,0.9875493281,0.0006050907,0
55019.20833333,0.9871867920,0.0006318391,0
55019.22916667,0.9867483455,0.0006721865,0
55019.25000000,0.9877701705,0.0006355872,0
55019.27083333,0.9869504189,0.0006857309,0
55019.29166667,0.9854302135,0.0006910806,0
55019.31250000,0.9854308918,0.0006123019,0
55019.33333333,0.9855535026,0.0006616625,0
55019.35416667,0.9851499333,0.0006610669,0
55019.37500000,0.9870146553,0.0006443137,0
55019.39583333,0.9885699921,0.0007119510,0
55019.41666667,0.9882714771,0.0006993008,0
55019.43750000,0.9888086603,0.0006836651,0
55019.45833333,0.9882685621,0.0006857192,0
55019.47916667,0.9887279215,0.0006554059,0
55019.50000000,0.9908717427,0.0007105193,0
55019.52083333,0.9888484114,0.0006833515,0
55019.54166667,0.9895291100,0.0006874777,0
55019.56250000,0.9894804974,0.0007034029,0
55019.58333333,0.9893708160,0.0006328886,0
55019.60416667,0.9905581419,0.0006968485,0
55019.62500000,0.9905315477,0.0006234289,0
55019.64583333,0.9913451723,0.0006414410,0
55019.66666667,0.9915393785,0.0006402733,0
55019.68750000,0.9919334442,0.0007174231,0
55019.70833333,0.9909157893,0.0007027845,0
55019.72916667,0.9922800632,0.0006841404,0
55019.75000000,0.9925855265,0.0006872468,0
55019.77083333,0.9917395290,0.0006674487,0
55019.79166667,0.9924919671,0.0007136509,0
55019.81250000,0.9920625140,0.0006595511,1
55019.83333333,0.9937636573,0.0006456621,0
55019.85416667,0.9940562368,0.0006195642,0
55019.87500000,0.9949543956,0.0006943447,0
55019.89583333,0.9941245334,0.0006881333,0
55019.91666667,0.9948977683,0.0006461226,0
55019.93750000,0.9955287249,0.0006030232,0
55019.95833333,0.9947344485,0.0007006797,0
55019.97916667,0.9950496078,0.0006013702,0
55020.00000000,0.9954331547,0.0006844440,0
55020.02083333,0.9960125423,0.0007164309,0
55020.04166667,0.9960305528,0.0006525194,0
55020.06250000,0.9965079186,0.0006281968,0
55020.08333333,0.9978745849,0.0006845845,0
55020.10416667,0.9975405745,0.0006980554,0
55020.12500000,0.9981476375,0.0006655716,0
55020.14583333,0.9978838300,0.0007160442,0
55020.16666667,0.9982377814,0.0006062002,0
55020.18750000,0.9991315207,0.0006605755,0
55020.20833333,0.9993586975,0.0006862145,0
55020.22916667,1.0001462836,0.0007035169,0
55020.25000000,1.0007317732,0.0006215107,0
55020.27083333,0.9997621967,0.0006960004,0
55020.29166667,1.0011342357,0.0006663248,0
55020.31250000,1.0001741690,0.0006475864,0
55020.33333333,1.0024592186,0.0006158058,0
55020.35416667,1.0009328624,0.0007038355,1
55020.37500000,1.0022128844,0.0006188728,0
55020.39583333,1.0013866471,0.0006371745,0
55020.41666667,1.0163284434,0.0006348055,2
55020.43750000,1.0037394509,0.0007045697,0
55020.45833333,1.0023702103,0.0006807244,0
55020.47916667,1.0047301791,0.0006956018,0
55020.50000000,1.0034571046,0.0006300561,0
55020.52083333,1.0043756492,0.0006749849,0
55020.54166667,1.0042360177,0.0006686095,0
55020.56250000,1.0045287571,0.0006999396,0
55020.58333333,1.0034328818,0.0007087304,1
55020.60416667,1.0043862829,0.0006014588,0
55020.62500000,1.0057042201,0.0006808824,0
55020.64583333,1.0048923673,0.0006062203,0
55020.66666667,1.0053965852,0.0006658630,0
55020.68750000,1.0045170267,0.0006345159,0
55020.70833333,1.0053428946,0.0006368132,0
55020.72916667,1.0065844497,0.0006423550,0
55020.75000000,1.0051670858,0.0006745551,0
55020.77083333,1.0066518400,0.0006400860,0
55020.79166667,1.0064669720,0.0006879239,0
55020.81250000,1.0063346973,0.0006485433,0
55020.83333333,1.0064517183,0.0006082024,0
55020.85416667,1.0064065919,0.0006940512,0
55020.87500000,1.0066090241,0.0006342910,0
55020.89583333,1.0075779062,0.0006519320,0
55020.91666667,1.0026237469,0.0006822533,2
55020.93750000,1.0083177096,0.0006398947,0
55020.95833333,1.0074243646,0.0006067903,0
55020.97916667,1.0069439428,0.0006448705,0
55021.00000000,1.0080742949,0.0007133338,0
55021.02083333,1.0078582958,0.0006770081,0
55021.04166667,1.0063577266,0.0006805775,0
55021.06250000,1.0068237317,0.0006758739,0
55021.08333333,1.0074821806,0.0006238791,0
55021.10416667,1.0065478561,0.0006502001,0
55021.12500000,1.0090357448,0.0006901128,0
55021.14583333,1.0081042694,0.0006121647,0
55021.16666667,1.0075929004,0.0006333423,0
55021.18750000,1.0073774894,0.0006331583,0
55021.20833333,1.0071896307,0.0006518423,0
55021.22916667,1.0061501894,0.0007176442,0
55021.25000000,1.0064783728,0.0006081003,0
55021.27083333,1.0087571446,0.0006622441,0
55021.29166667,1.0084359348,0.0006215238,0
55021.31250000,1.0069991322,0.0007164812,0
55021.33333333,1.0079168047,0.0006135964,0
55021.35416667,1.0076305100,0.0006484321,0
55021.37500000,1.0076691795,0.0006885462,0
55021.39583333,1.0061959074,0.0006845465,0
55021.41666667,1.0059222970,0.0006507274,0
55021.43750000,1.0077805834,0.0006415829,0
55021.45833333,1.0056585248,0.0006477135,0
55021.47916667,1.0067616562,0.0006317132,0
55021.50000000,1.0065366266,0.0006246400,0
55021.52083333,1.0063711602,0.0006579648,0
55021.54166667,1.0067771935,0.0006322241,0
55021.56250000,1.0060500520,0.0006344954,0
55021.58333333,1.0066475992,0.0006788107,0
55021.60416667,1.0063767261,0.0007162245,0
55021.62500000,1.0075814885,0.0006724365,0
55021.64583333,1.0052189866,0.0006092375,0
55021.66666667,1.0059721374,0.0006090700,0
55021.68750000,1.0061523835,0.0007141708,0
55021.70833333,1.0055703582,0.0006356749,0
55021.72916667,1.0048046020,0.0006110480,0
55021.75000000,1.0063540270,0.0006718854,0
55021.77083333,1.0056243068,0.0006748379,0
55021.79166667,1.0044257303,0.0006778206,0
55021.81250000,1.0054494955,0.0006320882,0
55021.83333333,1.0060844649,0.0006018133,0
55021.85416667,1.0049233508,0.0007158018,0
55021.87500000,1.0048377588,0.0006301072,0
55021.89583333,1.0057980751,0.0006811232,0
55021.91666667,1.0039577851,0.0006847956,0
55021.93750000,1.0056790238,0.0006732009,0
55021.95833333,1.0050317375,0.0006375489,0
55021.97916667,1.0037241532,0.0006325316,0
55022.00000000,1.0037591873,0.0006717202,0
55022.02083333,1.0037401643,0.0007039315,0
55022.04166667,1.0027050122,0.0007136080,1
55022.06250000,1.0040793955,0.0006127087,0
55022.08333333,1.0032850596,0.0006185794,0
55022.10416667,1.0039519965,0.0007133684,0
55022.12500000,1.0027663113,0.0006883842,0
55022.14583333,1.0042240583,0.0007059593,0
55022.16666667,1.0039534643,0.0006243159,0
55022.18750000,1.0029432689,0.0006705103,0
55022.20833333,1.0035894129,0.0006841368,0
55022.22916667,1.0033299184,0.0006816134,0
55022.25000000,1.0041687011,0.0006489782,0
55022.27083333,1.0025219744,0.0006018474,0
55022.29166667,1.0029813387,0.0006699511,0
55022.31250000,1.0026228748,0.0006303722,0
55022.33333333,1.0030028083,0.0006540305,0
55022.35416667,1.0033048668,0.0007149097,0
55022.37500000,1.0024548214,0.0006478842,0
55022.39583333,1.0025787955,0.0007007762,0
55022.41666667,1.0033955800,0.0006226249,0
55022.43750000,1.0036814406,0.0006806953,0
55022.45833333,1.0030781240,0.0007172408,0
55022.47916667,1.0026094899,0.0006122272,0
55022.50000000,1.0025267598,0.0006009984,0
55022.52083333,1.0030001616,0.0006520299,0
55022.54166667,1.0002542576,0.0006111151,0
55022.56250000,0.9989593369,0.0006898061,0
55022.58333333,1.0004875441,0.0007097458,0
55022.60416667,0.9995072548,0.0006520825,0
55022.62500000,0.9991639115,0.0006310454,0
55022.64583333,0.9821797408,0.0006521284,0
55022.66666667,1.0024024020,0.0006868137,0
55022.68750000,1.0019362848,0.0006010865,1
55022.70833333,1.0009854352,0.0006707345,0
55022.72916667,1.0023047389,0.0006735950,1
55022.75000000,1.0022164378,0.0006765226,0
55022.77083333,1.0024577465,0.0006290426,0
55022.79166667,1.0021259769,0.0006856863,0
55022.81250000,1.0036813150,0.0006109670,0
55022.83333333,1.0028940114,0.0006239124,0
55022.85416667,1.0022274195,0.0007052964,0
55022.87500000,1.0025453484,0.0006886468,0
55022.89583333,1.0034503056,0.0006016495,0
55022.91666667,1.0032121841,0.0006298052,0
55022.93750000,1.0017468871,0.0006257288,0
55022.95833333,1.0020153053,0.0006324968,0
55022.97916667,1.0021502136,0.0006297072,0
55023.00000000,1.0023862791,0.0006075032,1
55024.00000000,1.0005952144,0.0006550729,0
55024.02083333,1.0009213663,0.0006879280,0
55024.04166667,1.0013047571,0.0006728078,0
55024.06250000,1.0013352502,0.0006807446,0
55024.08333333,1.0004318918,0.0006097379,0
55024.10416667,0.9993735961,0.0007141789,0
55024.12500000,0.9997217128,0.0007006190,0
55024.14583333,0.9999979788,0.0006966108,0
55024.16666667,0.9993994852,0.0006987581,0
55024.18750000,1.0009912171,0.0007119253,0
55024.20833333,0.9993040988,0.0006653105,0
55024.22916667,1.0003842349,0.0006240338,0
55024.25000000,0.9987764769,0.0006740140,0
55024.27083333,1.0002746856,0.0006891458,0
55024.29166667,0.9996384983,0.0006885501,0
55024.31250000,1.0006502435,0.0006625739,0
55024.33333333,0.9988747598,0.0006082150,0
55024.35416667,0.9991156867,0.0006445336,0
55024.37500000,0.9991338878,0.0007104920,0
55024.39583333,0.9992143368,0.0006701339,0
55024.41666667,0.9990078403,0.0006645998,0
55024.43750000,0.9989544031,0.0006322624,0
55024.45833333,0.9988651656,0.0006442139,0
55024.47916667,0.9975483275,0.0007074415,0
55024.50000000,0.9996186942,0.0006799756,0
55024.52083333,1.0008623575,0.0006944864,0
55024.54166667,0.9990051534,0.0006545215,0
55024.56250000,0.9979797776,0.0006756297,0
